incident_date,airport_id,operator_id,operator,aircraft,species,damage,cost_repairs,remains_collected,remains_sent,incident_month,incident_year,time_of_day,time,runway,height,speed,phase_of_flight,ingested,effect,effect_other,sky,precipitation,birds_seen,birds_struck,size,warned,remarks,number_injuries,number_fatalities,damage_level
2015-09-07,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,European starling,,,TRUE,FALSE,9,2015,,,10,,,,FALSE,,,,,,1,Small,Unknown,"WHILE WAITING TO INSPECT RWY 10 FOR A DIFFERENT BIRD STRIKE REPORT, OPS HEARD A REGIONAL JET PILOT REPORT A DEAD BIRD ON RWY NEAR TWY SG-12.  OPS INSPECTED RWY 10 AND REMOVED REMAINS JUST WEST OF TWY SG-12.  UNKNOWN A/C INVOLVEMENT. CARCASS FOUND.  8:35 AM DAY",,,0
2015-09-08,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird - small,N,,FALSE,FALSE,9,2015,Day,10:40,8R,14000,280,Climb,FALSE,None,,Overcast,None,,1,Small,No,NOTICE SPLASH PATTERN PASSING 14000' DID NOT NOTICE ANY IMPACT.  THERE WERE NO ENGINE OR FLIGHT INSTRUMENT FLUCTUATIONS.  MX PERFORMED A STRIKE INSPECTION UPON ARRIVAL AT THE DESTINATION.,,,1
2015-09-12,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird - small,N,,FALSE,FALSE,9,2015,Day,08:50,26R,2700,170,Approach,FALSE,None,,Some Cloud,None,,1,Small,Yes,NO DAMAGE,,,1
2015-09-12,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,FALSE,9,2015,,,8L,,,,FALSE,,,,,,1,Small,Unknown,"DURING THE MORNING AIRFIELD INSPECTION, OPS REMOVED THE REMAINS OF A MEXICAN (AKA BRAZILIAN) FREE-TAILED BAT FROM TWY B-11.  THERE WAS NO PILOT REPORT OF A STRIKE - CARCASS FOUND.",,,0
2015-09-14,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,American redstart,N,,TRUE,TRUE,9,2015,Day,15:45,3L,0,,Landing Roll,FALSE,None,,No Cloud,None,,1,Small,Yes,"DAL A-TWR REPORTED DAL 2599 EXPERIENCED A BIRDSTRIKE DURING LANDING ROLL ON RWY 8L.  AFTER INVESTIGATING, STRIKE EVIDENCE WAS FOUND ON RIGHT SIDE OF NOSE.  NO DAMAGE TO A/C.",,,1
2015-09-15,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,Chimney swift,N,,TRUE,TRUE,9,2015,Dusk,18:43,8L,0,,Landing Roll,FALSE,None,,No Cloud,None,,1,Small,Yes,"MECHANIC REPORTED 2642 EXPERIENCED A BIRD STRIKE DURING LANDING ROLL ON RWY 8L.  OPS INSPECTED RWY WHERE NO REMAINS WERE FOUND.  UPON INSPECTION OF A/C, SNARGE COLLECTED FROM RADOME.  NO DAMAGE TO A/C.",,,1
2015-09-15,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Red-eyed vireo,,,TRUE,TRUE,9,2015,,,26L,,,,FALSE,,,,,,1,Small,Unknown,"DURING SCHEDULED RWY CLOSURE, SINGLE CARCASS LOCATED ON RWY 8R/26L, SOUTH ASPHALT SHOULD, ABEAM THE 26L GLIDE SLOPE ANTENNA AND THE 9/1 DRM.  NO STRIKES WERE REPORTED FROM ANY SOURCE IN THE AREA AT THE TIME.  CARCASS FOUND.  10:59 AM DAY",,,0
2015-10-20,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,House sparrow,,,TRUE,FALSE,10,2015,,,8R,,,,FALSE,,,,,,1,Small,Unknown,1130 DAY.,,,0
2015-10-31,KATL ,FDX,(FDX) FEDEX EXPRESS,MD-11,Unknown bird - small,N,,TRUE,FALSE,10,2015,Night,05:30,8L,1000,160,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,,,,1
2015-10-30,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,American robin,N,,TRUE,TRUE,10,2015,Night,05:00,27R,,,Approach,FALSE,None,,No Cloud,None,,1,Small,Unknown,ASSUME ONE STRUCK.,,,1
2015-10-18,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ900,Lincoln's sparrow,N,,TRUE,TRUE,10,2015,Night,18:20,9R,5000,210,Climb,FALSE,None,,Some Cloud,,,1,Small,Unknown,ASSUME 1 STRUCK.,,,1
2015-10-30,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird - small,N,,TRUE,FALSE,10,2015,Day,09:45,26L,1,100,Approach,FALSE,None,,No Cloud,,,1,Small,No,,,,1
2015-10-14,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird - small,N,,FALSE,FALSE,10,2015,Night,19:57,26R,4000,210,Approach,FALSE,None,,No Cloud,None,,1,Small,Yes,,,,1
2015-09-07,KATL ,DAL,(DAL) DELTA AIR LINES,B-717-200,Unknown bird - small,N,,FALSE,FALSE,9,2015,Day,08:30,10,30,,Approach,FALSE,None,,Some Cloud,None,2-10,1,Small,Yes,OPS RECVD A PILOT REPORT OF A BIRDSTRIKE NEAR THE RWY 10 THRESHOLD. REPORTED SEEING TWO SMALL BIRDS AND STRIKING ONE OF THEM AT THE THRESHOLD OF RWY 10 DURING LANDING APRCH. OPS INSPECTED BOTH RWY 10 AND THE A/C WITH NEGATIVE RESULTS.,,,1
2015-10-01,KATL ,ASA,(ASA) ALASKA AIRLINES,B-737-800,Swainson's thrush,,,FALSE,FALSE,10,2015,,,,,,Climb,FALSE,None,,Overcast,,,1,Small,Unknown,NO OTHER INFORMATION AVAILABLE.,,,0
2015-10-01,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Swainson's thrush,N,,TRUE,TRUE,10,2015,Night,20:36,10,600,,Approach,FALSE,None,,Overcast,Rain,1,1,Small,Yes,ATCT REPORTED PIREP OF BIRD STRIKE 2 MILES OUT WHIWLE ON FINAL APCH FOR RWY 10.  DAL FLT 1527 INBOUND FROM FLL.  OPS RESPONDED TO GATE E29 AND COLLECTED SAMPLE FOR SPECIES ID.  NO DAMAGE TO A/C REPORTED.,,,1
2015-10-01,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird,N,,FALSE,FALSE,10,2015,Day,14:37,8L,150,140,Approach,FALSE,None,,Some Cloud,None,,1,,Yes,,,,1
2015-10-01,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,10,2015,,,9L,,,,FALSE,,,,,,1,Small,Unknown,"DURING MORNING INSPECTION, DOVE WAS FOUND ON RWY 9L, EAST OF TWY N13.  NO BIRD STRIKES WERE REPORTED AT THE TIME.  CARCASS FOUND.",,,0
2015-10-01,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Gray catbird,,,TRUE,FALSE,10,2015,,,9L,,,,FALSE,,,,,,1,Small,Unknown,"DURING MORNING INSPECTION, CATBIRD WAS FOUND DEAD ON RWY 9L, WEST OF TWY M2.  NO BIRD STRIKES WERE REPORTED AT THE TIME.  CARCASS FOUND.",,,0
2015-10-04,KATL ,DAL,(DAL) DELTA AIR LINES,A-319,Chimney swift,N,,TRUE,TRUE,10,2015,Day,17:25,9R,300,,Approach,FALSE,None,,Overcast,Rain,,1,Small,Yes,ATCT ADVISED OPS DAL504 INDICATED A BIRD STRIKE.  PILOTS REPORTED STRIKING THE BIRD ON APCH BEFORE REACHING RWY 9R LESS THAN ONE MILE OUT.  RECOVERED SNARGE FORM CAPTAIN'S WINDSCREEN.  NO OTHER INFO FROM PILOTS ON NUBER/SIZE OF BIRD(S).  NO DAMAGE TO A/C.,,,1
2015-10-04,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird,N,,FALSE,FALSE,10,2015,Night,21:00,8L,2000,,Approach,FALSE,None,,Overcast,Rain,1,1,,Yes,DL2537 REPORTED TO ATCT HAD A BIRD STRIKE WHILE ON APCH TO RWY 8L.  THEY WERE APPRX 2000' AND 5 MILES FROM RWY 8L.  NO SIGNS OF STRIKE OBSERVED BY MX NOR OPS.  NO REMAINS TO COLLECT.  PILOT REPORTED SEEING SOMETHING WHITE AND A LOUD SOUND HITTING RADOME ON THE CPTN'S SIDE.  NO DAMAGE TO A/C.,,,1
2015-10-04,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Pectoral sandpiper,,,TRUE,FALSE,10,2015,,,9L,,,,FALSE,,,,,,1,Small,Unknown,FOUND ON RWY 9L/27R ABEAM TWY N5 DURING DAILY MORNING INSPECTION.  NO REPORT OF BIRDSTRIKE.  CARCASS FOUND.  7:20 AM DAWN,,,0
2015-10-05,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Chimney swift,N,,TRUE,TRUE,10,2015,Day,16:15,8L,,,Approach,FALSE,None,,Some Cloud,None,1,1,Small,Yes,DAL MX NOTIFIED OPS THAT DAL FLIGHT 2399 INBOUND FROM RIC SUSTAINED A BIRDSTRIKE WHILE ON FINAL APCH FOR RWY 8L.  OPS RESPONDED TO GATE AND COLLECTED A SAMPLE FROM CPTN'S LEFT SIDE WINDOW PANE.  SPECIFIC LOCATION OF A/C WHEN STRIKE OCCURRED WAS NOT PROVIDED.,,,1
2015-10-05,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Eastern meadowlark,,,TRUE,FALSE,10,2015,,,8R,,,,FALSE,,,,,,1,Small,Unknown,"PILOT REPORTED DEAD BIRD TO ATCT ON TWY B BTWN TWY B7 AND TWY B10.  OPS RESPONDED AND REMOVED A MEADOWLARK FROM TWY B.  NO PILOT REPORTED A BIRD STRIKE, CARCASS FOUND.  7:10 AM DAWN",,,0
2015-10-05,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Savannah sparrow,,,TRUE,FALSE,10,2015,,,8R,,,,FALSE,,,,,,1,Small,Unknown,FOUND ON RWY 8R AT TWY D DURING MORNING INSPECTION.  NO BIRDSTRIKES WERE REPORTED AT THE TIME.  CARCASS FOUND.  7:28 AM DAWN,,,0
2015-10-05,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Grasshopper sparrow,,,TRUE,FALSE,10,2015,,,8L,,,,FALSE,,,,,,1,Small,Unknown,"DURING PERIODIC INSPECTION OF 8L/26R, SPARROW CARCASS WAS FOUND AT THE APPROX 1800' FROM THE APCH END OF RWY 8L, SOUTH OF RWY EDGE MARKING.  NO REPORT OF A BIRD STRIKE AT THE TIME.  CARCASS FOUND. 11:30 AM DAY",,,0
2015-10-06,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird - small,N,,FALSE,FALSE,10,2015,Day,17:52,26R,10,135,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,NO DAMAGE,,,1
2015-10-11,KATL ,DAL,(DAL) DELTA AIR LINES,A-319,Tennessee warbler,N,,TRUE,TRUE,10,2015,Night,20:45,10,5000,,Approach,FALSE,None,,Some Cloud,None,1,1,Small,Yes,DAL MX NOTIFIED OPS OF A BIRD STRIKE ON DAL FLT INBOUND FROM IAH.  A/C WAS REPORTED TO HAVE BEEN AT 5000' AGL WHEN STRIKE OCCURRED.  OPS RESPONDED TO GATE A3 AND COLLECTED A SNARGE SAMPLE FROM THE RADOME.  NO DAMAGE TO A/C.,,,1
2015-10-11,KATL ,FFT,(FFT) FRONTIER AIRLINES,A-319,Unknown bird - small,N,,FALSE,FALSE,10,2015,Night,22:20,8R,1000,200,Climb,FALSE,None,,No Cloud,None,,1,Small,No,,,,1
2015-11-20,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Eastern towhee,,,TRUE,FALSE,11,2015,,,26L,,,,FALSE,,,,,,1,Small,Unknown,455 NIGHT. INTACT BIRD CARCASS REMVD FROM RWY.,,,0
2015-11-19,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Red-tailed hawk,,,TRUE,FALSE,11,2015,,,27R,,,,FALSE,,,,,,1,Medium,Unknown,2100 NIGHT. BIRD APPEARED TO HAVE EXPERIENCE BLUNT FORCE TRAUMA. CARCASS FOUND.,,,0
2015-11-16,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,Mourning dove,N,,TRUE,TRUE,11,2015,Night,17:56,8L,0,,Landing Roll,FALSE,None,,No Cloud,None,2-10,1,Small,Yes,"LANDING TRAFFIC INDICATED POSSIBLY SPOTTING THE BIRD ABEAM B5, N OF C/L. RWY 8L INSPECTED WITH NEGATIVE RESULTS. SNARGE COLLECTED FROM RT SIDE OF RADOME. NO DMG.",,,1
2015-11-15,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Hermit thrush,N,,TRUE,TRUE,11,2015,Day,12:40,9R,,,Approach,FALSE,None,,Some Cloud,None,2-10,1,Small,Yes,PILOT REPORTED SEEING TWO SMALL BIRDS ON FINAL APRCH. MX FOUND EVID OF ONE BIRDSTRIKE ON L/E OF RT WING. NO DMG REPORTED.,,,1
2015-11-13,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,House sparrow,,,TRUE,FALSE,11,2015,Day,14:30,,,,,FALSE,,,,,,1,Small,Unknown,1430 DAY. OBSERVED AND REMOVED ONE  HOUSE SPARROW CARCASS ON PAPA. JUST SOUTH OF THE HOLD SHORT BAR FOR RWY 9L/27R.,,,0
2015-11-04,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,Horned lark,N,,TRUE,TRUE,11,2015,Day,16:30,10,0,,Landing Roll,FALSE,None,,Overcast,Fog,,1,Small,Yes,DAL MX INDICATED A REPORT OF A BIRD STRIKE WITH N927DN DURING LANDING ROLL ON RWY 10.  RWY WAS INSPECTED WITH NEGATIVE RESULTS.  SNARGE WAS COLLECTED FROM THE WINDSCREEN OF THE A/C AT GATE.  NO DAMAGE TO A/C OR EFFECT ON FLIGHT.,,,1
2015-11-05,KATL ,UAL,(UAL) UNITED AIRLINES,B-737-800,American robin,N,,TRUE,TRUE,11,2015,Day,17:20,9R,500,,Approach,FALSE,None,,Overcast,Rain,1,1,Small,Yes,ATCT NOTIFIED OPS OF PIREP FROM UAL 311 INBOUND FROM KDEN OF A BIRD STRIKE WHILE ON SHORT FINAL FOR RWY 9R.  OPS RESPONDED TO GATE AND COLLECTED SAMPLES FORM POINT OF IMPACT. NO DAMAGE TO A/C.,,,1
2015-11-06,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,Unknown bird or bat,N,,FALSE,FALSE,11,2015,Night,19:25,27L,,,Approach,FALSE,None,,,,,1,,Unknown,REPORTED A BIRD STRIKEK ON SHORT FINAL RWY 27L.  A/C LANDED W/O INCIDENT.  NO DAMAGE REPORTED.,,,1
2015-11-08,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-900,Killdeer,N,,TRUE,FALSE,11,2015,Night,05:51,8L,0,,Landing Roll,FALSE,None,,Overcast,Rain,1,1,Small,Yes,REPORTED BIRD STRIKE UPON LANDING ON 8L.  ARPT OPS INVESTIGATED AND FOUND CARCASS ON 8L ADJ B1.  OPS RECOVERED BIRD AND PERFORMED A RWY SWEEP AT 0600.  NO REPORTED DAMAGE TO A/C.,,,1
2015-11-09,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Sora,,,TRUE,FALSE,11,2015,,,9R,,,,FALSE,,,,,,1,Small,Unknown,ATCT NOTIFIED OPS OF A REPORTED BIRD CARCASS SEEN ON TWY SC JUST NONRTH OF RWY 9R EDGE LINE MARKING.  OPS RESPONDED AND REMOVED THE REMAINS FROM THE RWY.  UNKN A/C INVOLVEMENT.  CARCASS FOUND.  9:40 AM DAY,,,0
2015-11-10,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Ruby-crowned kinglet,N,,TRUE,TRUE,11,2015,Night,19:55,28,3000,,Approach,FALSE,None,,No Cloud,None,,1,Small,Yes,DAL MX CALLED TO ADVISE THAT DAL FLIGHT 2081 PARKED AT GATE STRUCK BIRD AT APPROX 3000' AGL.  A/C LANDED RWY 28.  SNNARGE WAS COLLECTED FROM RIGHT PANEL WINDSCREEN.  NO DAMAGE REPORTED.,,,1
2015-11-10,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,Yellow-rumped warbler,N,,TRUE,TRUE,11,2015,Night,19:22,27L,800,,Approach,FALSE,None,,No Cloud,None,1,1,Small,Yes,DAL TOWER CALLED TO ADVISE THAT DAL 1307 EXPERIENCED A BIRD STRIKE.  PILOT DID NOT REPORT FREQUENCY TO ATC.  DAL 1307 LANDED RWY 27L.  SNARGE WAS COLLECTED FROM RIGHT SIDE NOSE CONE.  NO DAMAGE REPORTED.,,,1
2015-11-10,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Rock pigeon,N,,TRUE,TRUE,11,2015,Day,15:00,28,0,,Landing Roll,FALSE,None,,No Cloud,None,,1,Small,Yes,"SWA FLIGHT 3023 REPORTED A BIRDSTRIKE AFTER LANDING RWY 28.  A/C WAS INSPECTED AND SNARGE TAKEN FROM RIGHT WING.  RWY 28 WAS ALSO INSPECTED AND ONE CARCASS WAS FOUND ON THE NORTH SHOULDER OF THE BRIDGE, EAST OF SG12.",,,1
2015-12-29,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,12,2015,,,26R,,,,FALSE,,,,,,1,Small,Unknown,744 DAY. FOUND DURING MORNING INSPN. REMVD FROM N EDGE OF RWY 26R AT TWY DIXIE.,,,0
2015-12-30,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ900,Unknown bird,N,,FALSE,FALSE,12,2015,Day,09:05,26R,,,Approach,FALSE,,,,,,1,,Unknown,"A/C LANDED W/O INCIDENT. NO DMG. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,1
2015-12-31,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,Cedar waxwing,N,,TRUE,TRUE,12,2015,Day,11:00,28,0,120,Landing Roll,FALSE,None,,Overcast,None,2-10,2-10,Small,Yes,OPS INSPECTED RWY AND A/C AT GATE. PILOT REPORTED SEEING SMALL FLOCK OF BIRDS. NO REMAINS FOUND ON RWY. IMPACT POINTS OBSERVED ON THE A/C WITH ON ON CAPT SIDE RADOME AND THE OTHER UPPER NOSE ON F/O SIDE. NO DMG.,,,1
2015-12-31,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Cedar waxwing,N,,TRUE,TRUE,12,2015,Day,17:16,26R,300,140,Approach,FALSE,None,,Some Cloud,None,2-10,2-10,Small,Unknown,ALL REMAINS RECEIVED BY SMITHSONIAN WERE CEDAR WAXWING.,,,1
2015-12-25,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Short-eared owl,,,TRUE,TRUE,12,2015,,,9R,,,,FALSE,,,,,,1,Small,Unknown,750 DAY. MORNING AIRFLD INSPN.,,,0
2015-12-17,KATL ,DAL,(DAL) DELTA AIR LINES,A-320,American robin,N,,TRUE,TRUE,12,2015,Day,10:55,8L,,,Approach,FALSE,None,,Overcast,Rain,,1,Small,Yes,REMAINS FROM ENGINE #2 AND FLAPS BOTH = AMERICAN ROBIN. FINAL APRCH.,,,1
2016-02-02,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Red-tailed hawk,,,TRUE,FALSE,2,2016,,,26R,,,,FALSE,,,,,,1,Medium,Unknown,1251 DAY. OPS LOCATED AND REMOVED THE REMAINS OF A RED-TAILED HAWK ON RWY 8L DURING A LATE RWY INSPN. REMAINS FOUND ON THE N RWY AIMING PT MARKING FOR RWY 26R. NO STRIKE REPORTED. INCIDENT MOST LIKELY OCCURRED DURING A WEST OPERATION (RWY 26R).,,,0
2016-01-01,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-900,Red-winged blackbird,N,,TRUE,TRUE,1,2016,Day,17:22,27L,200,,Approach,FALSE,None,,Some Cloud,None,,1,Small,Yes,ATCT NOTIFIED OPS OF A POSSIBLE BIRDSTRIKE WHILE ON SHORT FINAL. STRUCK UNDER THE RADOME ON LT SIDE. NO DMG TO A/C.,,,1
2016-02-22,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Wilson's snipe,,,TRUE,FALSE,2,2016,,,26R,,,,FALSE,,,,,,1,Small,Unknown,"735 DAWN. DURING MORNING AIRFLD INSPN, OPS REMOVED THE REMAINS OF A WILSON'S SNIPE FROM THE THRESHOLD OF RWY 26R JUST S OF C/L. NO STRIKE REPORTED.",,,0
2016-02-23,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,2,2016,,,9L,,,,FALSE,,,,,,1,Small,Unknown,717 DAWN. DURING MORNING AIRFLD INSPN OPS REMOVED REMAINS OF ONE KILLDEER FROM RWY 19L ABEAM TWY M16 JUST N OF C/L. NO STRIKE REPORTED.,,,0
2016-01-11,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,1,2016,,,28,,,,FALSE,,,,,,1,Small,Unknown,1620 DAY.,,,0
2016-02-05,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,2,2016,,,28,,,,FALSE,,,,,,1,Small,Unknown,0021 NIGHT. WHILE PERFORMING RWY INSPN OF RWY 10/28 OPS FOUND A KILLDEER CARCASS AT THE APRCH END OF RWY 28 NEAR THE NUMBERS. NO STRIKE REPORTED.,,,0
2016-02-05,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,2,2016,,,28,,,,FALSE,,,,,,1,Small,Unknown,0025 NIGHT. WHILE PERFORMING A RWY INSPN OF RWY 10/28 OPS FOUND A MOURNING DOVE CARCASS AT THE APRCH END OF RWY 28 NEAR THE T/D ZONE. NO STRIKE REPORTED.,,,0
2016-02-05,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,2,2016,,,26R,,,,FALSE,,,,,,1,Small,Unknown,1130 DAY. BIRD REMAINS FOUND ON S SHOULDER OF RWY 26R BTWN B7 AND B11 DURING PERIODIC RWY CLOSURE. NO STRIKE REPORTED.,,,0
2016-01-27,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,1,2016,Day,17:35,26R,200,,Approach,FALSE,None,,No Cloud,None,,1,Small,Yes,RWY INSPN WITH NEGATIVE RESULTS. MX AT GATE STATED NO DMG OR EVID OF STRIKE FOUND ON THE A/C. CREW STATED THE BIRD STRUCK OFF THE FUSELAGE ABOVE THE CAPT WINDOW.,,,1
2016-01-19,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Eastern cottontail,,,TRUE,FALSE,1,2016,,,28,,,,FALSE,,,,,,1,Medium,Unknown,900 DAY. ATCT REPORTED FOD ON RWY 28. OPS INSPECTED THE RWY AND REMOVED REMAINS OF ONE EASTERN COTTONTAIL JUST E OF TWY SG-12. NO STRIKE REPORTED.,,,0
2016-02-23,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,2,2016,,,9L,,,,FALSE,,,,,,1,Small,Unknown,"1330 DAY. ATCT REPORTED BIRD CARCASS ON TWY D AND TWY M. BIRD LOCATED ON TWY D AND RWY 9L, 10 FEET S OF RWY HOLD SHORT MARKING (RUNWAY SIDE). NO STRIKE REPORTED.",,,0
2016-02-26,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,2,2016,,,26R,,,,FALSE,,,,,,1,Small,Unknown,1150 DAY.,,,0
2016-03-14,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brown-headed cowbird,,,TRUE,FALSE,3,2016,,,27R,,,,FALSE,,,,,,1,Small,Unknown,"806 DAY. DURING THE AIRFLD MORNING INSPN A BROWN-HEADED COWBIRD CARCASS WAS FOUND ON TWY 27R, W OF TWY M2. NO STRIKE REPORTED.",,,0
2016-03-07,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,FALSE,3,2016,,,9L,,,,FALSE,,,,,,1,Small,Unknown,803 DAY.,,,0
2016-03-09,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,3,2016,,,8R,,,,FALSE,,,,,,1,Small,Unknown,"1130 DAY. OPS FOUND REMAINS OF A MOURNING DOVE OFF THE S SHOULDER OF RWY 8R (IN GRASS FIELD), JUST W OF E11 DURING SCHEDULED RWY CLOSURE.",,,0
2016-03-12,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,3,2016,,,,,,,FALSE,,,,,,1,Small,Unknown,745 DAY. OBSERVED AND REMOVED PARTIAL REMAINS (RT WING) FROM A KILLDEER ON TWY BRAVO AT B4 DURING AIRFLD INSPN. NO STRIKE REPORTED.,,,0
2016-03-28,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,FALSE,3,2016,,,28,,,,FALSE,,,,,,1,Small,Unknown,"734 DAY. DURING MORNING AIRFLD INSPN OPS RECVRD REMAINS OF A BAT FROM THE E END OF RWY 28, ABEAM SG16 THROAT. NO STRIKE REPORTED.",,,0
2016-03-28,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,FALSE,3,2016,,,28,,,,FALSE,,,,,,1,Small,Unknown,733 DAY. DURING MORNING AIRFLD INSPN OPS REMOVED REMAINS OF A BAT FROM THE E END OF RWY 28. NO STRIKE REPORTED.,,,0
2016-03-25,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,TRUE,3,2016,,,28,,,,FALSE,,,,,,1,Small,Unknown,753 DAY. OPS REMOVED REMAINS OF ONE SMALL BAT FROM E END OF RWY 28 DURING MORNING AIRFLD INSPN. NO STRIKE REPORTED.,,,0
2016-03-25,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,3,2016,,,,,,,FALSE,,,,,,1,Small,Unknown,908 DAY. TWY LIMA JUST E OF TWY JULIET. NO STRIKE REPORTED.,,,0
2016-03-25,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,TRUE,3,2016,,,28,,,,FALSE,,,,,,1,Small,Unknown,749 DAY. DURING MORNING AIRFLD INSPN OPER REMOVED THE REMAINS OF ONE SMALL BAT FROM THE E END OF RWY 28. NO STRIKE REPORTED.,,,0
2016-04-03,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Brazilian free-tailed bat,,,TRUE,FALSE,4,2016,,,28,,,,FALSE,,,,,,1,Small,Unknown,802 DAY.,,,0
2016-04-12,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-900,Unknown bird - small,N,,FALSE,FALSE,4,2016,Night,22:50,27R,3000,250,Climb,FALSE,None,,No Cloud,None,1,1,Small,No,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,1
2016-04-11,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird,M?,,FALSE,FALSE,4,2016,Day,14:19,,800,,Climb,FALSE,None,,,,,1,,Unknown,A/C CONT TO DESTINATION. DMG FOUND ON THE FORM OS A SIGNIFICANT DENT ON THE L/E OF THE ELEVATOR. NO REMAINS FOUND ON THE A/C. A/C TAKEND OUT OF SERVICE FOR REPAIR. AT TIME OF REPORT THE EXTENT OF DMG AND AOS WAS NOT KNOWN.,,,3
